,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,redKDR,blueKDR,diffblueWardsPlaced,diffblueWardsDestroyed,diffblueFirstBlood,diffblueKills,diffblueDeaths,diffblueAssists,diffblueEliteMonsters,diffblueDragons,diffblueHeralds,diffblueTowersDestroyed,diffblueTotalGold,diffblueAvgLevel,diffblueTotalExperience,diffblueTotalMinionsKilled,diffblueTotalJungleMinionsKilled,diffblueGoldDiff,diffblueExperienceDiff,diffblueCSPerMin,diffblueGoldPerMin,diffblueKDR,bluevredEliteMonsters,bluevredTowersDestroyed,bluevredWardsPlaced
5786,4518601095,1,20,5,1,10,4,11,1,0,1,0,18879,7.2,19552,222,68,4513,3883,22.2,1887.9,15,3,0,4,10,3,0,0,0,0,14366,6.4,15669,195,39,-4513,-3883,19.5,1436.6,0.55,3.875,5,2,1,6,-6,8,1,0,1,0,4513,0.7999999999999998,3883,27,29,9026,7766,2.6999999999999993,451.3000000000002,3.325,greater,equal,greater
5787,4522111374,0,17,5,1,5,12,6,0,0,0,0,14656,6.4,15475,186,36,-4201,-4782,18.6,1465.6,20,5,0,12,5,11,1,1,0,0,18857,7.4,20257,216,44,4201,4782,21.6,1885.7,3.5,0.6666666666666666,-3,0,1,-7,7,-5,-1,-1,0,0,-4201,-1.0,-4782,-30,-8,-8402,-9564,-3.0,-420.10000000000014,-2.8333333333333335,less,equal,less
5788,4513214644,0,15,2,0,1,8,1,0,0,0,0,13129,6.6,16126,184,43,-4800,-1308,18.4,1312.9,18,3,1,8,1,10,0,0,0,0,17929,7.0,17434,218,48,4800,1308,21.8,1792.9,13.0,0.1875,-3,-1,-1,-7,7,-9,0,0,0,0,-4800,-0.40000000000000036,-1308,-34,-5,-9600,-2616,-3.400000000000002,-480.0,-12.8125,equal,equal,less
5789,4494829301,1,19,3,0,5,2,10,2,1,1,0,16256,7.0,17985,218,61,2050,1834,21.8,1625.6,22,4,1,2,5,3,0,0,0,0,14206,6.4,16151,217,45,-2050,-1834,21.7,1420.6,0.7,5.0,-3,-1,-1,3,-3,7,2,1,1,0,2050,0.5999999999999996,1834,1,16,4100,3668,0.10000000000000142,205.0,4.3,greater,equal,less
5790,4525014650,0,17,3,0,3,4,4,0,0,0,0,15179,6.8,17410,237,53,-657,-81,23.7,1517.9,65,1,1,4,3,4,2,1,1,0,15836,7.0,17491,237,52,657,81,23.7,1583.6,2.0,1.25,-48,2,-1,-1,1,0,-2,-1,-1,0,-657,-0.20000000000000018,-81,0,1,-1314,-162,0.0,-65.69999999999982,-0.75,less,equal,less
5791,4474762590,1,17,3,1,6,3,5,0,0,0,0,17384,7.0,18045,241,45,2245,304,24.1,1738.4,16,3,0,3,6,3,1,1,0,0,15139,6.8,17741,223,57,-2245,-304,22.3,1513.9,0.75,2.8333333333333335,1,0,1,3,-3,2,-1,-1,0,0,2245,0.20000000000000018,304,18,-12,4490,608,1.8000000000000007,224.5,2.0833333333333335,less,equal,greater
5792,4524613194,1,11,3,1,12,3,16,1,1,0,0,18280,7.4,19206,209,43,4254,3059,20.9,1828.0,17,1,0,3,12,4,0,0,0,0,14026,6.6,16147,204,44,-4254,-3059,20.4,1402.6,0.4166666666666667,6.666666666666667,-6,2,1,9,-9,12,1,1,0,0,4254,0.8000000000000007,3059,5,-1,8508,6118,0.5,425.4000000000001,6.25,greater,equal,less
5793,4524942450,0,14,2,1,9,7,8,1,0,1,1,18253,7.2,19481,203,45,1156,1711,20.3,1825.3,14,2,0,7,9,7,0,0,0,0,17097,7.0,17770,221,38,-1156,-1711,22.1,1709.7,1.1666666666666667,1.8571428571428572,0,0,1,2,-2,1,1,0,1,1,1156,0.20000000000000018,1711,-18,7,2312,3422,-1.8000000000000007,115.59999999999991,0.6904761904761905,greater,greater,equal
5794,4524496142,0,14,2,0,1,2,1,1,1,0,0,14722,7.2,18209,254,64,-455,-1,25.4,1472.2,14,0,1,2,1,0,1,0,1,0,15177,7.2,18210,263,46,455,1,26.3,1517.7,2.0,0.75,0,2,-1,-1,1,1,0,1,-1,0,-455,0.0,-1,-9,18,-910,-2,-0.9000000000000021,-45.5,-1.25,equal,equal,equal
5795,4511256473,1,17,0,0,8,7,9,0,0,0,0,18593,7.4,20037,252,66,2277,1630,25.2,1859.3,13,1,1,7,8,9,1,1,0,0,16316,7.2,18407,203,56,-2277,-1630,20.3,1631.6,1.4375,1.7857142857142858,4,-1,-1,1,-1,0,-1,-1,0,0,2277,0.20000000000000018,1630,49,10,4554,3260,4.899999999999999,227.70000000000005,0.3482142857142858,less,equal,greater
5796,4520896282,1,35,1,1,8,7,9,1,1,0,0,17345,7.0,18944,236,52,928,-128,23.6,1734.5,16,3,0,7,8,7,0,0,0,0,16417,7.2,19072,198,64,-928,128,19.8,1641.7,1.3125,1.7857142857142858,19,-2,1,1,-1,2,1,1,0,0,928,-0.20000000000000018,-128,38,-12,1856,-256,3.8000000000000007,92.79999999999995,0.4732142857142858,greater,equal,greater
5797,4507095951,0,14,0,1,9,2,11,1,1,0,0,18804,7.2,19826,272,51,4607,2975,27.2,1880.4,10,3,0,2,9,2,0,0,0,0,14197,6.6,16851,197,52,-4607,-2975,19.7,1419.7,0.3333333333333333,7.25,4,-3,1,7,-7,9,1,1,0,0,4607,0.6000000000000005,2975,75,-1,9214,5950,7.5,460.70000000000005,6.916666666666667,greater,equal,greater
5798,4523319289,1,13,2,0,3,5,5,1,1,0,0,15597,7.2,18348,249,55,200,532,24.9,1559.7,10,1,1,5,3,2,0,0,0,0,15397,7.0,17816,203,60,-200,-532,20.3,1539.7,2.0,1.1,3,1,-1,-2,2,3,1,1,0,0,200,0.20000000000000018,532,46,-5,400,1064,4.599999999999998,20.0,-0.8999999999999999,greater,equal,greater
5799,4523556963,1,19,5,1,7,5,10,1,1,0,0,16460,7.0,17623,220,52,1068,-736,22.0,1646.0,15,3,0,5,7,5,0,0,0,0,15392,6.8,18359,209,57,-1068,736,20.9,1539.2,1.0714285714285714,2.4,4,2,1,2,-2,5,1,1,0,0,1068,0.20000000000000018,-736,11,-5,2136,-1472,1.1000000000000014,106.79999999999995,1.3285714285714285,greater,equal,greater
5800,4477722097,0,13,2,1,3,1,4,1,0,1,0,16156,7.0,18605,233,61,1639,1308,23.3,1615.6,14,4,0,1,3,3,1,1,0,0,14517,7.0,17297,241,40,-1639,-1308,24.1,1451.7,0.8333333333333334,5.0,-1,-2,1,2,-2,1,0,-1,1,0,1639,0.0,1308,-8,21,3278,2616,-0.8000000000000007,163.89999999999986,4.166666666666667,equal,equal,less
5801,4451375141,1,43,4,0,7,3,8,1,0,1,0,16463,6.8,17675,223,44,1305,1032,22.3,1646.3,14,6,1,3,7,3,0,0,0,0,15158,6.6,16643,244,48,-1305,-1032,24.4,1515.8,0.6428571428571429,3.6666666666666665,29,-2,-1,4,-4,5,1,0,1,0,1305,0.20000000000000018,1032,-21,-4,2610,2064,-2.099999999999998,130.5,3.0238095238095237,greater,equal,greater
5802,4441428673,1,15,2,1,7,5,5,1,1,0,0,17541,7.2,19979,232,57,1764,2586,23.2,1754.1,17,1,0,5,7,7,0,0,0,0,15777,6.8,17393,208,49,-1764,-2586,20.8,1577.7,1.2142857142857142,1.9,-2,1,1,2,-2,-2,1,1,0,0,1764,0.40000000000000036,2586,24,8,3528,5172,2.3999999999999986,176.39999999999986,0.6857142857142857,greater,equal,less
5803,4518734421,0,19,4,0,5,10,6,1,0,1,0,15020,6.6,16196,182,52,-2620,-1037,18.2,1502.0,41,8,1,10,5,11,1,1,0,0,17640,6.8,17233,197,51,2620,1037,19.7,1764.0,3.1,0.8,-22,-4,-1,-5,5,-5,0,-1,1,0,-2620,-0.20000000000000018,-1037,-15,1,-5240,-2074,-1.5,-262.0,-2.3,equal,equal,less
5804,4524583586,1,13,1,0,4,6,2,0,0,0,0,14687,6.6,16647,216,32,-2142,-1742,21.6,1468.7,17,1,1,6,4,5,1,1,0,0,16829,6.8,18389,223,75,2142,1742,22.3,1682.9,2.125,0.8333333333333334,-4,0,-1,-2,2,-3,-1,-1,0,0,-2142,-0.20000000000000018,-1742,-7,-43,-4284,-3484,-0.6999999999999993,-214.20000000000005,-1.2916666666666665,less,equal,less
5805,4475129478,0,19,2,0,4,6,6,0,0,0,0,15502,6.8,16609,227,42,-938,-729,22.7,1550.2,17,2,1,6,4,5,1,1,0,0,16440,6.8,17338,239,47,938,729,23.9,1644.0,2.125,1.1666666666666667,2,0,-1,-2,2,1,-1,-1,0,0,-938,0.0,-729,-12,-5,-1876,-1458,-1.1999999999999993,-93.79999999999995,-0.9583333333333333,less,equal,greater
5806,4470213868,1,20,1,1,6,2,1,0,0,0,0,17413,7.2,19603,257,66,2646,2305,25.7,1741.3,69,5,0,2,6,2,1,1,0,0,14767,6.6,17298,210,58,-2646,-2305,21.0,1476.7,0.5,3.25,-49,-4,1,4,-4,-1,-1,-1,0,0,2646,0.6000000000000005,2305,47,8,5292,4610,4.699999999999999,264.5999999999999,2.75,less,equal,less
5807,4495019552,0,17,4,0,3,4,5,1,1,0,0,16001,7.2,18372,265,56,-54,616,26.5,1600.1,20,3,1,4,3,6,0,0,0,0,16055,6.6,17756,223,54,54,-616,22.3,1605.5,2.3333333333333335,1.375,-3,1,-1,-1,1,-1,1,1,0,0,-54,0.6000000000000005,616,42,2,-108,1232,4.199999999999999,-5.400000000000091,-0.9583333333333335,greater,equal,less
5808,4516351338,0,30,0,0,4,7,2,1,0,1,1,17040,7.2,18774,228,76,293,718,22.8,1704.0,15,1,1,7,4,7,1,1,0,0,16747,6.8,18056,204,56,-293,-718,20.4,1674.7,2.625,0.7142857142857143,15,-1,-1,-3,3,-5,0,-1,1,1,293,0.40000000000000036,718,24,20,586,1436,2.400000000000002,29.299999999999955,-1.9107142857142856,equal,greater,greater
5809,4523865628,0,44,3,1,4,7,5,1,1,0,0,15920,6.6,17523,234,57,-1138,-1025,23.4,1592.0,37,19,0,7,4,8,0,0,0,0,17058,7.0,18548,237,41,1138,1025,23.7,1705.8,2.75,0.9285714285714286,7,-16,1,-3,3,-3,1,1,0,0,-1138,-0.40000000000000036,-1025,-3,16,-2276,-2050,-0.3000000000000007,-113.79999999999995,-1.8214285714285714,greater,equal,greater
5810,4521894738,1,20,4,0,9,8,11,2,1,1,0,17408,7.0,17809,207,48,360,97,20.7,1740.8,42,4,1,8,9,12,0,0,0,0,17048,7.0,17712,191,47,-360,-97,19.1,1704.8,1.5555555555555556,1.8125,-22,0,-1,1,-1,-1,2,1,1,0,360,0.0,97,16,1,720,194,1.5999999999999979,36.0,0.2569444444444444,greater,equal,less
5811,4515724067,0,15,2,0,5,7,5,0,0,0,0,16394,7.0,18234,251,42,-127,515,25.1,1639.4,29,4,1,7,5,12,1,1,0,0,16521,7.0,17719,194,60,127,-515,19.4,1652.1,2.6,1.0714285714285714,-14,-2,-1,-2,2,-7,-1,-1,0,0,-127,0.0,515,57,-18,-254,1030,5.700000000000003,-12.699999999999818,-1.5285714285714287,less,equal,less
5812,4518804913,0,12,3,1,2,5,0,0,0,0,0,13408,6.4,16175,192,31,-3160,-3099,19.2,1340.8,15,2,0,5,2,6,1,1,0,0,16568,7.2,19274,224,76,3160,3099,22.4,1656.8,4.0,0.4,-3,1,1,-3,3,-6,-1,-1,0,0,-3160,-0.7999999999999998,-3099,-32,-45,-6320,-6198,-3.1999999999999993,-316.0,-3.6,less,equal,less
5813,4517985377,1,15,1,1,8,9,7,0,0,0,0,17697,6.8,16356,208,41,118,-2044,20.8,1769.7,14,2,0,9,8,5,1,1,0,0,17579,7.2,18400,200,59,-118,2044,20.0,1757.9,1.4375,1.2777777777777777,1,-1,1,-1,1,2,-1,-1,0,0,118,-0.40000000000000036,-2044,8,-18,236,-4088,0.8000000000000007,11.799999999999955,-0.15972222222222232,less,equal,greater
5814,4516590665,1,10,0,0,5,12,4,1,1,0,0,15708,7.0,17799,219,59,-3205,-2487,21.9,1570.8,15,3,1,12,5,8,1,0,1,1,18913,7.4,20286,231,47,3205,2487,23.1,1891.3,3.2,0.5833333333333334,-5,-3,-1,-7,7,-4,0,1,-1,-1,-3205,-0.40000000000000036,-2487,-12,12,-6410,-4974,-1.2000000000000028,-320.5,-2.6166666666666667,equal,less,less
5815,4459022414,1,14,1,0,11,11,12,0,0,0,0,18409,7.0,17925,219,36,-206,290,21.9,1840.9,17,1,1,11,11,12,0,0,0,0,18615,7.0,17635,174,55,206,-290,17.4,1861.5,1.5454545454545454,1.5454545454545454,-3,0,-1,0,0,0,0,0,0,0,-206,0.0,290,45,-19,-412,580,4.5,-20.59999999999991,0.0,equal,equal,less
5816,4499681914,0,15,1,1,1,13,1,0,0,0,0,12622,5.8,13759,185,32,-6954,-5631,18.5,1262.2,17,4,0,13,1,16,2,1,1,0,19576,7.4,19390,228,44,6954,5631,22.8,1957.6,21.0,0.11538461538461539,-2,-3,1,-12,12,-15,-2,-1,-1,0,-6954,-1.6000000000000005,-5631,-43,-12,-13908,-11262,-4.300000000000001,-695.3999999999999,-20.884615384615383,less,equal,less
5817,4523717374,1,16,3,1,9,3,9,0,0,0,0,17503,7.2,18043,204,59,2471,827,20.4,1750.3,40,2,0,3,9,4,1,1,0,0,15032,6.8,17216,212,51,-2471,-827,21.2,1503.2,0.5555555555555556,4.5,-24,1,1,6,-6,5,-1,-1,0,0,2471,0.40000000000000036,827,-8,8,4942,1654,-0.8000000000000007,247.0999999999999,3.9444444444444446,less,equal,less
5818,4503795353,1,16,6,0,7,8,7,1,0,1,0,16936,7.0,18077,236,43,-96,827,23.6,1693.6,20,5,1,8,7,8,1,1,0,0,17032,6.8,17250,211,52,96,-827,21.1,1703.2,1.7142857142857142,1.3125,-4,1,-1,-1,1,-1,0,-1,1,0,-96,0.20000000000000018,827,25,-9,-192,1654,2.5,-9.600000000000136,-0.4017857142857142,equal,equal,less
5819,4479934294,0,13,1,0,3,5,3,0,0,0,0,14622,7.2,18174,206,62,-1567,-713,20.6,1462.2,16,2,1,5,3,3,1,1,0,0,16189,7.2,18887,237,52,1567,713,23.7,1618.9,2.1666666666666665,0.9,-3,-1,-1,-2,2,0,-1,-1,0,0,-1567,0.0,-713,-31,10,-3134,-1426,-3.099999999999998,-156.70000000000005,-1.2666666666666666,less,equal,less
5820,4518016212,1,16,3,0,6,6,3,0,0,0,0,16266,7.0,17825,213,51,920,1098,21.3,1626.6,15,4,1,6,6,4,0,0,0,0,15346,6.6,16727,210,40,-920,-1098,21.0,1534.6,1.3333333333333333,1.25,1,-1,-1,0,0,-1,0,0,0,0,920,0.40000000000000036,1098,3,11,1840,2196,0.3000000000000007,92.0,-0.08333333333333326,equal,equal,greater
5821,4521431219,0,19,4,0,3,4,9,1,1,0,0,15240,6.8,17456,243,45,-1279,-1122,24.3,1524.0,15,4,1,4,3,6,0,0,0,0,16519,7.2,18578,244,64,1279,1122,24.4,1651.9,2.3333333333333335,1.875,4,0,-1,-1,1,3,1,1,0,0,-1279,-0.40000000000000036,-1122,-1,-19,-2558,-2244,-0.09999999999999787,-127.90000000000009,-0.4583333333333335,greater,equal,greater
5822,4518409381,1,16,3,0,5,7,3,1,0,1,0,16911,7.2,18891,247,52,681,2047,24.7,1691.1,14,2,1,7,5,10,1,1,0,0,16230,6.8,16844,196,38,-681,-2047,19.6,1623.0,2.4,0.9285714285714286,2,1,-1,-2,2,-7,0,-1,1,0,681,0.40000000000000036,2047,51,14,1362,4094,5.099999999999998,68.09999999999991,-1.4714285714285713,equal,equal,greater
5823,4521225915,0,15,1,0,1,9,1,1,0,1,0,14055,6.8,17109,204,48,-3872,-3173,20.4,1405.5,18,4,1,9,1,9,0,0,0,0,17927,7.6,20282,214,48,3872,3173,21.4,1792.7,13.5,0.16666666666666666,-3,-3,-1,-8,8,-8,1,0,1,0,-3872,-0.7999999999999998,-3173,-10,0,-7744,-6346,-1.0,-387.20000000000005,-13.333333333333334,greater,equal,less
5824,4446116098,1,17,1,1,7,5,5,2,1,1,0,17227,7.6,20568,218,56,1329,1625,21.8,1722.7,13,4,0,5,7,3,0,0,0,0,15898,7.0,18943,207,73,-1329,-1625,20.7,1589.8,0.9285714285714286,1.9,4,-3,1,2,-2,2,2,1,1,0,1329,0.5999999999999996,1625,11,-17,2658,3250,1.1000000000000014,132.9000000000001,0.9714285714285713,greater,equal,greater
5825,4518127728,0,15,1,1,4,8,3,0,0,0,0,15525,6.6,16079,198,60,-1784,-2938,19.8,1552.5,35,2,0,8,4,7,0,0,0,0,17309,7.0,19017,227,48,1784,2938,22.7,1730.9,2.875,0.6875,-20,-1,1,-4,4,-4,0,0,0,0,-1784,-0.40000000000000036,-2938,-29,12,-3568,-5876,-2.8999999999999986,-178.4000000000001,-2.1875,equal,equal,less
5826,4495179602,0,13,1,0,2,12,4,0,0,0,0,14199,6.4,16214,167,55,-7911,-3435,16.7,1419.9,14,2,1,12,2,17,1,1,0,2,22110,7.2,19649,223,48,7911,3435,22.3,2211.0,10.25,0.3333333333333333,-1,-1,-1,-10,10,-13,-1,-1,0,-2,-7911,-0.7999999999999998,-3435,-56,7,-15822,-6870,-5.600000000000001,-791.0999999999999,-9.916666666666666,less,less,less
5827,4520400316,1,18,2,0,5,4,6,1,1,0,0,16610,7.0,17963,263,40,828,-804,26.3,1661.0,101,4,1,4,5,3,0,0,0,0,15782,7.2,18767,243,64,-828,804,24.3,1578.2,1.1,2.0,-83,-2,-1,1,-1,3,1,1,0,0,828,-0.20000000000000018,-804,20,-24,1656,-1608,2.0,82.79999999999995,0.8999999999999999,greater,equal,less
5828,4524014762,0,19,4,0,1,6,2,0,0,0,0,14307,6.4,16295,211,44,-3418,-3733,21.1,1430.7,17,3,1,6,1,5,2,1,1,0,17725,7.4,20028,234,72,3418,3733,23.4,1772.5,8.5,0.3333333333333333,2,1,-1,-5,5,-3,-2,-1,-1,0,-3418,-1.0,-3733,-23,-28,-6836,-7466,-2.299999999999997,-341.79999999999995,-8.166666666666666,less,equal,greater
5829,4482132906,1,17,5,1,9,3,7,0,0,0,0,16646,7.0,18209,236,32,2522,2156,23.6,1664.6,21,5,0,3,9,3,1,1,0,0,14124,6.6,16053,210,43,-2522,-2156,21.0,1412.4,0.5,4.166666666666667,-4,0,1,6,-6,4,-1,-1,0,0,2522,0.40000000000000036,2156,26,-11,5044,4312,2.6000000000000014,252.19999999999982,3.666666666666667,less,equal,less
5830,4520518114,0,18,0,0,4,10,8,1,0,1,0,15316,6.4,17001,215,52,-2882,-1423,21.5,1531.6,14,6,1,10,4,14,1,1,0,0,18198,6.8,18424,218,44,2882,1423,21.8,1819.8,4.25,0.8,4,-6,-1,-6,6,-6,0,-1,1,0,-2882,-0.39999999999999947,-1423,-3,8,-5764,-2846,-0.3000000000000007,-288.20000000000005,-3.45,equal,equal,greater
5831,4511949314,1,5,1,0,4,8,5,0,0,0,0,14834,6.6,16539,191,52,-2714,-427,19.1,1483.4,18,0,1,8,4,11,1,0,1,0,17548,6.8,16966,198,51,2714,427,19.8,1754.8,3.375,0.8125,-13,1,-1,-4,4,-6,-1,0,-1,0,-2714,-0.20000000000000018,-427,-7,1,-5428,-854,-0.6999999999999993,-271.39999999999986,-2.5625,less,equal,less
5832,4508820253,1,16,3,1,6,4,2,1,1,0,0,16027,7.0,18775,231,52,276,-106,23.1,1602.7,13,0,0,4,6,4,0,0,0,0,15751,7.2,18881,239,56,-276,106,23.9,1575.1,1.0,1.75,3,3,1,2,-2,-2,1,1,0,0,276,-0.20000000000000018,-106,-8,-4,552,-212,-0.7999999999999972,27.600000000000136,0.75,greater,equal,greater
5833,4456615224,0,16,3,0,3,5,2,0,0,0,0,15631,7.2,18436,252,53,-704,-1028,25.2,1563.1,16,1,1,5,3,4,1,1,0,0,16335,7.4,19464,229,72,704,1028,22.9,1633.5,2.3333333333333335,0.8,0,2,-1,-2,2,-2,-1,-1,0,0,-704,-0.20000000000000018,-1028,23,-19,-1408,-2056,2.3000000000000007,-70.40000000000009,-1.5333333333333334,less,equal,equal
5834,4422263673,0,11,3,1,4,9,4,1,1,0,0,15114,6.8,16890,193,56,-1210,-2064,19.3,1511.4,17,3,0,9,4,4,0,0,0,0,16324,7.2,18954,213,52,1210,2064,21.3,1632.4,2.75,0.6666666666666666,-6,0,1,-5,5,0,1,1,0,0,-1210,-0.40000000000000036,-2064,-20,4,-2420,-4128,-2.0,-121.0,-2.0833333333333335,greater,equal,less
5835,4520495529,1,15,5,1,6,3,5,2,1,1,0,16929,7.4,19425,263,54,1101,1147,26.3,1692.9,80,4,0,3,6,3,0,0,0,0,15828,7.2,18278,242,49,-1101,-1147,24.2,1582.8,0.75,2.8333333333333335,-65,1,1,3,-3,2,2,1,1,0,1101,0.20000000000000018,1147,21,5,2202,2294,2.1000000000000014,110.10000000000014,2.0833333333333335,greater,equal,less
5836,4517796937,1,13,7,1,10,9,12,1,1,0,0,17828,7.0,18635,184,59,371,514,18.4,1782.8,16,2,0,9,10,9,1,0,1,0,17457,7.0,18121,219,35,-371,-514,21.9,1745.7,1.35,1.7777777777777777,-3,5,1,1,-1,3,0,1,-1,0,371,0.0,514,-35,24,742,1028,-3.5,37.09999999999991,0.4277777777777776,equal,equal,less
5837,4521686224,0,145,2,0,2,6,1,0,0,0,0,14062,6.8,17156,219,44,-2226,-2642,21.9,1406.2,14,5,1,6,2,2,2,1,1,0,16288,7.4,19798,238,59,2226,2642,23.8,1628.8,3.5,0.4166666666666667,131,-3,-1,-4,4,-1,-2,-1,-1,0,-2226,-0.6000000000000005,-2642,-19,-15,-4452,-5284,-1.9000000000000021,-222.5999999999999,-3.0833333333333335,less,equal,greater
5838,4520004131,1,14,4,1,5,5,4,1,1,0,0,15885,6.6,16411,213,54,-508,-1263,21.3,1588.5,35,1,0,5,5,5,0,0,0,0,16393,7.0,17674,235,46,508,1263,23.5,1639.3,1.5,1.4,-21,3,1,0,0,-1,1,1,0,0,-508,-0.40000000000000036,-1263,-22,8,-1016,-2526,-2.1999999999999993,-50.799999999999955,-0.10000000000000009,greater,equal,less
5839,4523884002,0,17,0,0,1,7,2,0,0,0,0,13976,6.6,16595,211,48,-2971,-1923,21.1,1397.6,138,1,1,7,1,7,1,1,0,0,16947,7.2,18518,231,59,2971,1923,23.1,1694.7,10.5,0.2857142857142857,-121,-1,-1,-6,6,-5,-1,-1,0,0,-2971,-0.6000000000000005,-1923,-20,-11,-5942,-3846,-2.0,-297.10000000000014,-10.214285714285714,less,equal,less
5840,4524469798,1,46,3,0,8,6,14,0,0,0,0,16898,7.2,18746,213,48,734,1966,21.3,1689.8,13,1,1,6,8,9,0,0,0,0,16164,6.4,16780,209,44,-734,-1966,20.9,1616.4,1.3125,2.5,33,2,-1,2,-2,5,0,0,0,0,734,0.7999999999999998,1966,4,4,1468,3932,0.40000000000000213,73.39999999999986,1.1875,equal,equal,greater
5841,4522236632,1,18,3,0,5,7,3,1,1,0,0,16535,7.2,19103,206,80,956,2176,20.6,1653.5,16,6,1,7,5,5,0,0,0,0,15579,6.6,16927,197,48,-956,-2176,19.7,1557.9,1.9,0.9285714285714286,2,-3,-1,-2,2,-2,1,1,0,0,956,0.6000000000000005,2176,9,32,1912,4352,0.9000000000000021,95.59999999999991,-0.9714285714285713,greater,equal,greater
5842,4523047693,0,17,5,1,7,3,9,0,0,0,0,16847,7.0,17476,223,48,1840,-279,22.3,1684.7,38,3,0,3,7,1,1,1,0,0,15007,6.8,17755,224,51,-1840,279,22.4,1500.7,0.5,3.8333333333333335,-21,2,1,4,-4,8,-1,-1,0,0,1840,0.20000000000000018,-279,-1,-3,3680,-558,-0.09999999999999787,184.0,3.3333333333333335,less,equal,less
5843,4511021907,0,38,5,0,4,8,4,0,0,0,0,15937,7.2,18739,219,50,-2138,-990,21.9,1593.7,15,4,1,8,4,13,1,1,0,0,18075,7.2,19729,254,52,2138,990,25.4,1807.5,3.625,0.75,23,1,-1,-4,4,-9,-1,-1,0,0,-2138,0.0,-990,-35,-2,-4276,-1980,-3.5,-213.79999999999995,-2.875,less,equal,greater
5844,4451654412,0,14,4,0,1,12,1,0,0,0,0,13453,6.4,15565,215,40,-5403,-4604,21.5,1345.3,25,0,1,12,1,17,1,1,0,0,18856,7.4,20169,232,50,5403,4604,23.2,1885.6,20.5,0.125,-11,4,-1,-11,11,-16,-1,-1,0,0,-5403,-1.0,-4604,-17,-10,-10806,-9208,-1.6999999999999993,-540.3,-20.375,less,equal,less
5845,4511234219,0,13,1,0,4,9,8,0,0,0,0,17071,6.8,17610,205,48,-1763,-2184,20.5,1707.1,13,2,1,9,4,10,1,1,0,0,18834,7.4,19794,236,56,1763,2184,23.6,1883.4,3.5,0.8888888888888888,0,-1,-1,-5,5,-2,-1,-1,0,0,-1763,-0.6000000000000005,-2184,-31,-8,-3526,-4368,-3.1000000000000014,-176.30000000000018,-2.611111111111111,less,equal,equal
5846,4523608047,0,16,1,0,4,7,2,0,0,0,0,16224,7.0,18247,212,64,-294,321,21.2,1622.4,13,4,1,7,4,5,0,0,0,0,16518,7.0,17926,205,40,294,-321,20.5,1651.8,2.375,0.7142857142857143,3,-3,-1,-3,3,-3,0,0,0,0,-294,0.0,321,7,24,-588,642,0.6999999999999993,-29.399999999999864,-1.6607142857142856,equal,equal,greater
5847,4520980725,1,13,3,1,16,7,26,1,1,0,0,19776,7.0,17806,191,46,2806,-579,19.1,1977.6,11,3,0,7,16,11,0,0,0,0,16970,7.2,18385,197,58,-2806,579,19.7,1697.0,0.78125,4.142857142857143,2,0,1,9,-9,15,1,1,0,0,2806,-0.20000000000000018,-579,-6,-12,5612,-1158,-0.5999999999999979,280.5999999999999,3.3616071428571432,greater,equal,greater
5848,4525247260,1,18,9,1,9,1,13,1,1,0,0,17461,7.2,18412,235,48,3119,896,23.5,1746.1,44,2,0,1,9,1,1,0,1,0,14342,7.0,17516,228,56,-3119,-896,22.8,1434.2,0.16666666666666666,15.5,-26,7,1,8,-8,12,0,1,-1,0,3119,0.20000000000000018,896,7,-8,6238,1792,0.6999999999999993,311.89999999999986,15.333333333333334,equal,equal,less
5849,4493967269,0,54,4,0,8,7,9,0,0,0,0,16355,7.0,17876,193,44,-495,934,19.3,1635.5,16,2,1,7,8,7,1,1,0,0,16850,6.6,16942,191,60,495,-934,19.1,1685.0,1.3125,1.7857142857142858,38,2,-1,1,-1,2,-1,-1,0,0,-495,0.40000000000000036,934,2,-16,-990,1868,0.1999999999999993,-49.5,0.4732142857142858,less,equal,greater
5850,4523611140,1,15,1,1,7,2,7,2,1,1,0,17325,7.6,20228,238,71,2905,2774,23.8,1732.5,15,0,0,2,7,3,0,0,0,0,14420,6.6,17454,222,52,-2905,-2774,22.2,1442.0,0.5,5.25,0,1,1,5,-5,4,2,1,1,0,2905,1.0,2774,16,19,5810,5548,1.6000000000000014,290.5,4.75,greater,equal,equal
5851,4498878998,1,15,3,1,5,8,9,0,0,0,0,16391,6.8,17744,228,68,-842,-711,22.8,1639.1,22,1,0,8,5,9,1,1,0,0,17233,7.0,18455,239,44,842,711,23.9,1723.3,2.5,1.1875,-7,2,1,-3,3,0,-1,-1,0,0,-842,-0.20000000000000018,-711,-11,24,-1684,-1422,-1.0999999999999979,-84.20000000000005,-1.3125,less,equal,less
